PASSENGERS,UNIQUE_CARRIER_NAME,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,MONTH
866,Sun Country Airlines d/b/a MN Airlines,MSP,"Minneapolis, MN",MIA,"Miami, FL",1
,,,,,,
866,Southwest Airlines Co.,DAL,"Dallas, TX",EWR,"Newark, NJ",1
,,,,,,
866,AirTran Airways Corporation,MDW,"Chicago, IL",RSW,"Fort Myers, FL",1
,,,,,,
867,XTRA Airways,SFB,"Sanford, FL",AZO,"Kalamazoo, MI",1
,,,,,,
867,ExpressJet Airlines Inc.,DTW,"Detroit, MI",OKC,"Oklahoma City, OK",1
,,,,,,
867,PSA Airlines Inc.,CLT,"Charlotte, NC",AVL,"Asheville, NC",1
,,,,,,
867,Endeavor Air Inc.,MHT,"Manchester, NH",ATL,"Atlanta, GA",1
,,,,,,
867,Silver Airways,FLL,"Fort Lauderdale, FL",TLH,"Tallahassee, FL",1
,,,,,,
868,ExpressJet Airlines Inc.,IAD,"Washington, DC",CRW,"Charleston/Dunbar, WV",1
,,,,,,
868,Republic Airline,GSO,"Greensboro/High Point, NC",PHL,"Philadelphia, PA",1
,,,,,,
868,Southwest Airlines Co.,GEG,"Spokane, WA",PDX,"Portland, OR",1
,,,,,,
869,Southwest Airlines Co.,PDX,"Portland, OR",ABQ,"Albuquerque, NM",1
,,,,,,
869,Republic Airline,DCA,"Washington, DC",RDU,"Raleigh/Durham, NC",1
,,,,,,
870,Southwest Airlines Co.,SFO,"San Francisco, CA",TUS,"Tucson, AZ",1
,,,,,,
873,Delta Air Lines Inc.,ATL,"Atlanta, GA",MSN,"Madison, WI",1
,,,,,,
873,Allegiant Air,PSP,"Palm Springs, CA",EUG,"Eugene, OR",1
,,,,,,
873,Air Wisconsin Airlines Corp,PHL,"Philadelphia, PA",AVP,"Scranton/Wilkes-Barre, PA",1
,,,,,,
873,Republic Airline,LIT,"Little Rock, AR",CLT,"Charlotte, NC",1
,,,,,,
874,Alaska Airlines Inc.,SIT,"Sitka, AK",ANC,"Anchorage, AK",1
,,,,,,
875,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA",DEN,"Denver, CO",1
,,,,,,
875,Endeavor Air Inc.,CVG,"Cincinnati, OH",MCI,"Kansas City, MO",1
,,,,,,
875,ExpressJet Airlines Inc.,PHL,"Philadelphia, PA",DTW,"Detroit, MI",1
,,,,,,
876,Air Wisconsin Airlines Corp,DCA,"Washington, DC",PWM,"Portland, ME",1
,,,,,,
876,ExpressJet Airlines Inc.,EWR,"Newark, NJ",OKC,"Oklahoma City, OK",1
,,,,,,
877,Republic Airline,MSP,"Minneapolis, MN",DEN,"Denver, CO",1
,,,,,,
877,United Air Lines Inc.,ORD,"Chicago, IL",STT,"Charlotte Amalie, VI",1
,,,,,,
877,SkyWest Airlines Inc.,MSP,"Minneapolis, MN",TUL,"Tulsa, OK",1
,,,,,,
878,Great Lakes Airlines,RIW,"Riverton/Lander, WY",DEN,"Denver, CO",1
,,,,,,
878,ExpressJet Airlines Inc.,IAH,"Houston, TX",LEX,"Lexington, KY",1
,,,,,,
879,PSA Airlines Inc.,DCA,"Washington, DC",BGR,"Bangor, ME",1
,,,,,,
880,ExpressJet Airlines Inc.,MEM,"Memphis, TN",OMA,"Omaha, NE",1
,,,,,,
881,Chautauqua Airlines Inc.,ILM,"Wilmington, NC",LGA,"New York, NY",1
,,,,,,
882,Republic Airline,DCA,"Washington, DC",JAN,"Jackson/Vicksburg, MS",1
,,,,,,
883,ExpressJet Airlines Inc.,OKC,"Oklahoma City, OK",EWR,"Newark, NJ",1
,,,,,,
883,Endeavor Air Inc.,LEX,"Lexington, KY",DTW,"Detroit, MI",1
,,,,,,
883,ExpressJet Airlines Inc.,CLE,"Cleveland, OH",MIA,"Miami, FL",1
,,,,,,
883,Mesa Airlines Inc.,IAD,"Washington, DC",ROC,"Rochester, NY",1
,,,,,,
884,Piedmont Airlines,PHL,"Philadelphia, PA",BDL,"Hartford, CT",1
,,,,,,
885,Delta Air Lines Inc.,MSN,"Madison, WI",ATL,"Atlanta, GA",1
,,,,,,
885,Southwest Airlines Co.,SAN,"San Diego, CA",SLC,"Salt Lake City, UT",1
,,,,,,
885,Endeavor Air Inc.,CLE,"Cleveland, OH",JFK,"New York, NY",1
,,,,,,
885,ExpressJet Airlines Inc.,CVG,"Cincinnati, OH",DFW,"Dallas/Fort Worth, TX",1
,,,,,,
886,ExpressJet Airlines Inc.,CLE,"Cleveland, OH",LGA,"New York, NY",1
,,,,,,
886,GoJet Airlines LLC d/b/a United Express,STL,"St. Louis, MO",CVG,"Cincinnati, OH",1
,,,,,,
886,Envoy Air,LAX,"Los Angeles, CA",ELP,"El Paso, TX",1
,,,,,,
887,Frontier Airlines Inc.,COU,"Columbia, MO",MCO,"Orlando, FL",1
,,,,,,
888,ExpressJet Airlines Inc.,DRT,"Del Rio, TX",IAH,"Houston, TX",1
,,,,,,
889,Southwest Airlines Co.,PDX,"Portland, OR",ONT,"Ontario, CA",1
,,,,,,
889,Cape Air,UIN,"Quincy, IL",STL,"St. Louis, MO",1
,,,,,,
889,Envoy Air,ORD,"Chicago, IL",BMI,"Bloomington/Normal, IL",1
,,,,,,
890,ExpressJet Airlines Inc.,JAN,"Jackson/Vicksburg, MS",ORD,"Chicago, IL",1
,,,,,,
890,Shuttle America Corp.,ORD,"Chicago, IL",HPN,"White Plains, NY",1
,,,,,,
891,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK",MSP,"Minneapolis, MN",1
,,,,,,
891,Alaska Airlines Inc.,ANC,"Anchorage, AK",ORD,"Chicago, IL",1
,,,,,,
891,Great Lakes Airlines,TEX,"Telluride, CO",DEN,"Denver, CO",1
,,,,,,
891,United Air Lines Inc.,STT,"Charlotte Amalie, VI",ORD,"Chicago, IL",1
,,,,,,
892,Chautauqua Airlines Inc.,CLE,"Cleveland, OH",BUF,"Buffalo, NY",1
,,,,,,
892,JetBlue Airways,BOS,"Boston, MA",SJC,"San Jose, CA",1
,,,,,,
892,Air Wisconsin Airlines Corp,DCA,"Washington, DC",BNA,"Nashville, TN",1
,,,,,,
893,SkyWest Airlines Inc.,DEN,"Denver, CO",MRY,"Monterey, CA",1
,,,,,,
893,ExpressJet Airlines Inc.,MYR,"Myrtle Beach, SC",EWR,"Newark, NJ",1
,,,,,,
894,ExpressJet Airlines Inc.,DTW,"Detroit, MI",LIT,"Little Rock, AR",1
,,,,,,
895,Trans States Airlines,ORD,"Chicago, IL",GRR,"Grand Rapids, MI",1
,,,,,,
895,ExpressJet Airlines Inc.,CMH,"Columbus, OH",EWR,"Newark, NJ",1
,,,,,,
895,ExpressJet Airlines Inc.,MEM,"Memphis, TN",MKE,"Milwaukee, WI",1
,,,,,,
897,Horizon Air,LWS,"Lewiston, ID",BOI,"Boise, ID",1
,,,,,,
897,ExpressJet Airlines Inc.,MEM,"Memphis, TN",AUS,"Austin, TX",1
,,,,,,
897,ExpressJet Airlines Inc.,DSM,"Des Moines, IA",EWR,"Newark, NJ",1
,,,,,,
897,Shuttle America Corp.,SAT,"San Antonio, TX",DEN,"Denver, CO",1
,,,,,,
898,Southwest Airlines Co.,LAX,"Los Angeles, CA",TPA,"Tampa, FL",1
,,,,,,
899,American Airlines Inc.,MTJ,"Montrose/Delta, CO",DFW,"Dallas/Fort Worth, TX",1
,,,,,,
899,PSA Airlines Inc.,DCA,"Washington, DC",HPN,"White Plains, NY",1
,,,,,,
899,Endeavor Air Inc.,CVG,"Cincinnati, OH",MSN,"Madison, WI",1
,,,,,,
900,Silver Airways,IAD,"Washington, DC",SHD,"Staunton, VA",1
,,,,,,
901,ExpressJet Airlines Inc.,FSD,"Sioux Falls, SD",DEN,"Denver, CO",1
,,,,,,
902,ExpressJet Airlines Inc.,ORF,"Norfolk, VA",IAH,"Houston, TX",1
,,,,,,
902,SkyWest Airlines Inc.,EGE,"Eagle, CO",DEN,"Denver, CO",1
,,,,,,
903,Piedmont Airlines,BOS,"Boston, MA",SYR,"Syracuse, NY",1
,,,,,,
903,Envoy Air,CLE,"Cleveland, OH",JFK,"New York, NY",1
,,,,,,
903,Republic Airline,DEN,"Denver, CO",GUC,"Gunnison, CO",1
,,,,,,
904,Endeavor Air Inc.,MSP,"Minneapolis, MN",BDL,"Hartford, CT",1
,,,,,,
904,SkyWest Airlines Inc.,RAP,"Rapid City, SD",SLC,"Salt Lake City, UT",1
,,,,,,
904,ExpressJet Airlines Inc.,ROC,"Rochester, NY",IAD,"Washington, DC",1
,,,,,,
904,ExpressJet Airlines Inc.,CLE,"Cleveland, OH",BTV,"Burlington, VT",1
,,,,,,
905,United Air Lines Inc.,ANC,"Anchorage, AK",IAH,"Houston, TX",1
,,,,,,
906,ExpressJet Airlines Inc.,HSV,"Huntsville, AL",DTW,"Detroit, MI",1
,,,,,,
906,Silver Airways,TPA,"Tampa, FL",PBI,"West Palm Beach/Palm Beach, FL",1
,,,,,,
906,ExpressJet Airlines Inc.,EWR,"Newark, NJ",DSM,"Des Moines, IA",1
,,,,,,
906,Southwest Airlines Co.,DAL,"Dallas, TX",MSP,"Minneapolis, MN",1
,,,,,,
906,PSA Airlines Inc.,PHL,"Philadelphia, PA",BHM,"Birmingham, AL",1
,,,,,,
906,Endeavor Air Inc.,ESC,"Escanaba, MI",DTW,"Detroit, MI",1
,,,,,,
906,Allegiant Air,FLL,"Fort Lauderdale, FL",HTS,"Ashland, WV",1
,,,,,,
907,Chautauqua Airlines Inc.,ORF,"Norfolk, VA",JFK,"New York, NY",1
,,,,,,
907,Southwest Airlines Co.,SNA,"Santa Ana, CA",RNO,"Reno, NV",1
,,,,,,
908,SkyWest Airlines Inc.,MRY,"Monterey, CA",DEN,"Denver, CO",1
,,,,,,
909,"Commutair Aka Champlain Enterprises, Inc.",IAD,"Washington, DC",CLE,"Cleveland, OH",1
,,,,,,
910,ExpressJet Airlines Inc.,ELP,"El Paso, TX",ORD,"Chicago, IL",1
,,,,,,
910,ExpressJet Airlines Inc.,GRB,"Green Bay, WI",MSP,"Minneapolis, MN",1
,,,,,,
911,Endeavor Air Inc.,BNA,"Nashville, TN",JFK,"New York, NY",1
,,,,,,
911,Great Lakes Airlines,DEN,"Denver, CO",FMN,"Farmington, NM",1
,,,,,,
912,Southwest Airlines Co.,MCO,"Orlando, FL",SAN,"San Diego, CA",1
,,,,,,
914,Envoy Air,TUL,"Tulsa, OK",DFW,"Dallas/Fort Worth, TX",1
,,,,,,
915,Endeavor Air Inc.,CVG,"Cincinnati, OH",MDT,"Harrisburg, PA",1
,,,,,,
916,Cape Air,STT,"Charlotte Amalie, VI",STX,"Christiansted, VI",1
,,,,,,
917,SkyWest Airlines Inc.,BRD,"Brainerd, MN",MSP,"Minneapolis, MN",1
,,,,,,
918,Air Wisconsin Airlines Corp,CLT,"Charlotte, NC",CMH,"Columbus, OH",1
,,,,,,
918,ExpressJet Airlines Inc.,ORD,"Chicago, IL",MEM,"Memphis, TN",1
,,,,,,
919,Silver Airways,SHD,"Staunton, VA",IAD,"Washington, DC",1
,,,,,,
920,Endeavor Air Inc.,MCI,"Kansas City, MO",MEM,"Memphis, TN",1
,,,,,,
920,Republic Airline,CLT,"Charlotte, NC",RDU,"Raleigh/Durham, NC",1
,,,,,,
920,Peninsula Airways Inc.,DLG,"Dillingham, AK",ANC,"Anchorage, AK",1
,,,,,,
920,Piedmont Airlines,DCA,"Washington, DC",ORF,"Norfolk, VA",1
,,,,,,
920,AirTran Airways Corporation,RSW,"Fort Myers, FL",MDW,"Chicago, IL",1
,,,,,,
923,Alaska Airlines Inc.,SIT,"Sitka, AK",SEA,"Seattle, WA",1
,,,,,,
924,Frontier Airlines Inc.,MCO,"Orlando, FL",COU,"Columbia, MO",1
,,,,,,
924,Allegiant Air,HNL,"Honolulu, HI",SCK,"Stockton, CA",1
,,,,,,
925,Endeavor Air Inc.,BDL,"Hartford, CT",DTW,"Detroit, MI",1
,,,,,,
925,Republic Airline,BTV,"Burlington, VT",EWR,"Newark, NJ",1
,,,,,,
926,Envoy Air,ORF,"Norfolk, VA",JFK,"New York, NY",1
,,,,,,
926,Compass Airlines,PIT,"Pittsburgh, PA",DTW,"Detroit, MI",1
,,,,,,
927,ExpressJet Airlines Inc.,IND,"Indianapolis, IN",MEM,"Memphis, TN",1
,,,,,,
927,ExpressJet Airlines Inc.,DEN,"Denver, CO",BHM,"Birmingham, AL",1
,,,,,,
927,ExpressJet Airlines Inc.,PIA,"Peoria, IL",DEN,"Denver, CO",1
,,,,,,
928,Endeavor Air Inc.,MCI,"Kansas City, MO",DTW,"Detroit, MI",1
,,,,,,
928,American Airlines Inc.,TUL,"Tulsa, OK",ORD,"Chicago, IL",1
,,,,,,
928,SkyWest Airlines Inc.,MSP,"Minneapolis, MN",RHI,"Rhinelander, WI",1
,,,,,,
929,Envoy Air,MSN,"Madison, WI",ORD,"Chicago, IL",1
,,,,,,
929,ExpressJet Airlines Inc.,LIT,"Little Rock, AR",DTW,"Detroit, MI",1
,,,,,,
929,Chautauqua Airlines Inc.,ROC,"Rochester, NY",JFK,"New York, NY",1
,,,,,,
930,Envoy Air,MTJ,"Montrose/Delta, CO",DFW,"Dallas/Fort Worth, TX",1
,,,,,,
930,Silver Airways,IAD,"Washington, DC",MGW,"Morgantown, WV",1
,,,,,,
930,ExpressJet Airlines Inc.,DEN,"Denver, CO",SHV,"Shreveport, LA",1
,,,,,,
931,ExpressJet Airlines Inc.,BUF,"Buffalo, NY",DTW,"Detroit, MI",1
,,,,,,
931,Trans States Airlines,ORD,"Chicago, IL",ROC,"Rochester, NY",1
,,,,,,
931,Air Wisconsin Airlines Corp,BNA,"Nashville, TN",DCA,"Washington, DC",1
,,,,,,
932,ExpressJet Airlines Inc.,EWR,"Newark, NJ",TUL,"Tulsa, OK",1
,,,,,,
933,Chautauqua Airlines Inc.,CAE,"Columbia, SC",DTW,"Detroit, MI",1
,,,,,,
933,Allegiant Air,AZA,"Phoenix, AZ",CPR,"Casper, WY",1
,,,,,,
933,GoJet Airlines LLC d/b/a United Express,JFK,"New York, NY",MCI,"Kansas City, MO",1
,,,,,,
933,Republic Airline,DEN,"Denver, CO",DSM,"Des Moines, IA",1
,,,,,,
934,Air Wisconsin Airlines Corp,DCA,"Washington, DC",SDF,"Louisville, KY",1
,,,,,,
935,SkyWest Airlines Inc.,MSP,"Minneapolis, MN",OMA,"Omaha, NE",1
,,,,,,
935,Horizon Air,BOI,"Boise, ID",LWS,"Lewiston, ID",1
,,,,,,
936,Air Wisconsin Airlines Corp,DCA,"Washington, DC",CLT,"Charlotte, NC",1
,,,,,,
938,Republic Airline,DEN,"Denver, CO",BIS,"Bismarck/Mandan, ND",1
,,,,,,
938,ExpressJet Airlines Inc.,SHV,"Shreveport, LA",DEN,"Denver, CO",1
,,,,,,
938,Silver Airways,MCO,"Orlando, FL",PNS,"Pensacola, FL",1
,,,,,,
939,Endeavor Air Inc.,MSY,"New Orleans, LA",CVG,"Cincinnati, OH",1
,,,,,,
941,Southwest Airlines Co.,BHM,"Birmingham, AL",FLL,"Fort Lauderdale, FL",1
,,,,,,
941,Shuttle America Corp.,ORD,"Chicago, IL",DFW,"Dallas/Fort Worth, TX",1
,,,,,,
941,Endeavor Air Inc.,MSP,"Minneapolis, MN",BMI,"Bloomington/Normal, IL",1
,,,,,,
941,Mesa Airlines Inc.,PHX,"Phoenix, AZ",MCI,"Kansas City, MO",1
,,,,,,
942,Peninsula Airways Inc.,ANC,"Anchorage, AK",DLG,"Dillingham, AK",1
,,,,,,
942,PSA Airlines Inc.,DCA,"Washington, DC",OAJ,"Jacksonville/Camp Lejeune, NC",1
,,,,,,
942,ExpressJet Airlines Inc.,SAV,"Savannah, GA",IAH,"Houston, TX",1
,,,,,,
943,Southwest Airlines Co.,SJC,"San Jose, CA",HOU,"Houston, TX",1
,,,,,,
943,Mesa Airlines Inc.,MCI,"Kansas City, MO",PHX,"Phoenix, AZ",1
,,,,,,
943,ExpressJet Airlines Inc.,LGA,"New York, NY",BHM,"Birmingham, AL",1
,,,,,,
944,Southwest Airlines Co.,BWI,"Baltimore, MD",SFO,"San Francisco, CA",1
,,,,,,
944,PSA Airlines Inc.,CLT,"Charlotte, NC",IAD,"Washington, DC",1
,,,,,,
944,Southwest Airlines Co.,SFO,"San Francisco, CA",HOU,"Houston, TX",1
,,,,,,
945,Endeavor Air Inc.,MCI,"Kansas City, MO",CVG,"Cincinnati, OH",1
,,,,,,
945,Silver Airways,PNS,"Pensacola, FL",TPA,"Tampa, FL",1
,,,,,,
945,ExpressJet Airlines Inc.,IAH,"Houston, TX",SLC,"Salt Lake City, UT",1
,,,,,,
946,Delta Air Lines Inc.,BDL,"Hartford, CT",DTW,"Detroit, MI",1
,,,,,,
946,Southwest Airlines Co.,SLC,"Salt Lake City, UT",SAN,"San Diego, CA",1
,,,,,,
946,US Airways Inc.,SEA,"Seattle, WA",ATL,"Atlanta, GA",1
,,,,,,
947,Allegiant Air,AZA,"Phoenix, AZ",DLH,"Duluth, MN",1
,,,,,,
948,Compass Airlines,ROC,"Rochester, NY",MSP,"Minneapolis, MN",1
,,,,,,
948,ExpressJet Airlines Inc.,RDU,"Raleigh/Durham, NC",MSP,"Minneapolis, MN",1
,,,,,,
948,"Commutair Aka Champlain Enterprises, Inc.",CLE,"Cleveland, OH",ROC,"Rochester, NY",1
,,,,,,
948,Endeavor Air Inc.,MSP,"Minneapolis, MN",SBN,"South Bend, IN",1
,,,,,,
949,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL",BHM,"Birmingham, AL",1
,,,,,,
949,PSA Airlines Inc.,BHM,"Birmingham, AL",PHL,"Philadelphia, PA",1
,,,,,,
949,ExpressJet Airlines Inc.,CLE,"Cleveland, OH",RDU,"Raleigh/Durham, NC",1
,,,,,,
951,Envoy Air,BNA,"Nashville, TN",JFK,"New York, NY",1
,,,,,,
951,Chautauqua Airlines Inc.,RIC,"Richmond, VA",DTW,"Detroit, MI",1
,,,,,,
951,Allegiant Air,SFB,"Sanford, FL",OWB,"Owensboro, KY",1
,,,,,,
952,ExpressJet Airlines Inc.,IAD,"Washington, DC",PNS,"Pensacola, FL",1
,,,,,,
952,Air Wisconsin Airlines Corp,CLT,"Charlotte, NC",SAV,"Savannah, GA",1
,,,,,,
952,Endeavor Air Inc.,PIT,"Pittsburgh, PA",MEM,"Memphis, TN",1
,,,,,,
952,Shuttle America Corp.,LGA,"New York, NY",BNA,"Nashville, TN",1
,,,,,,
953,Envoy Air,MEM,"Memphis, TN",MIA,"Miami, FL",1
,,,,,,
956,Frontier Airlines Inc.,DEN,"Denver, CO",RFD,"Rockford, IL",1
,,,,,,
956,ExpressJet Airlines Inc.,MEM,"Memphis, TN",RDU,"Raleigh/Durham, NC",1
,,,,,,
957,ExpressJet Airlines Inc.,BTR,"Baton Rouge, LA",MEM,"Memphis, TN",1
,,,,,,
957,PSA Airlines Inc.,AVL,"Asheville, NC",CLT,"Charlotte, NC",1
,,,,,,
957,ExpressJet Airlines Inc.,BHM,"Birmingham, AL",DEN,"Denver, CO",1
,,,,,,
958,United Air Lines Inc.,IAH,"Houston, TX",ANC,"Anchorage, AK",1
,,,,,,
958,ExpressJet Airlines Inc.,ORD,"Chicago, IL",JAN,"Jackson/Vicksburg, MS",1
,,,,,,
958,SkyWest Airlines Inc.,MLI,"Moline, IL",DEN,"Denver, CO",1
,,,,,,
959,Endeavor Air Inc.,BMI,"Bloomington/Normal, IL",MSP,"Minneapolis, MN",1
,,,,,,
959,ExpressJet Airlines Inc.,PNS,"Pensacola, FL",IAD,"Washington, DC",1
,,,,,,
960,Mesa Airlines Inc.,ORD,"Chicago, IL",SYR,"Syracuse, NY",1
,,,,,,
960,ExpressJet Airlines Inc.,IAH,"Houston, TX",STL,"St. Louis, MO",1
,,,,,,
961,Sun Country Airlines d/b/a MN Airlines,MIA,"Miami, FL",MSP,"Minneapolis, MN",1
,,,,,,
961,Air Wisconsin Airlines Corp,PHL,"Philadelphia, PA",MCI,"Kansas City, MO",1
,,,,,,
962,ExpressJet Airlines Inc.,FWA,"Fort Wayne, IN",DTW,"Detroit, MI",1
,,,,,,
963,Republic Airline,BIS,"Bismarck/Mandan, ND",DEN,"Denver, CO",1
,,,,,,
963,Endeavor Air Inc.,SBN,"South Bend, IN",MSP,"Minneapolis, MN",1
,,,,,,
963,Compass Airlines,CMH,"Columbus, OH",MSP,"Minneapolis, MN",1
,,,,,,
963,PSA Airlines Inc.,CLT,"Charlotte, NC",MDT,"Harrisburg, PA",1
,,,,,,
963,Sun Country Airlines d/b/a MN Airlines,DFW,"Dallas/Fort Worth, TX",MSP,"Minneapolis, MN",1
,,,,,,
965,Southwest Airlines Co.,PHX,"Phoenix, AZ",MHT,"Manchester, NH",1
,,,,,,
966,"Commutair Aka Champlain Enterprises, Inc.",CLE,"Cleveland, OH",PIT,"Pittsburgh, PA",1
,,,,,,
967,Envoy Air,JFK,"New York, NY",IND,"Indianapolis, IN",1
,,,,,,
967,Compass Airlines,ALB,"Albany, NY",MSP,"Minneapolis, MN",1
,,,,,,
967,Compass Airlines,DTW,"Detroit, MI",DFW,"Dallas/Fort Worth, TX",1
,,,,,,
968,Chautauqua Airlines Inc.,CLT,"Charlotte, NC",CAE,"Columbia, SC",1
,,,,,,
968,Great Lakes Airlines,EAR,"Kearney, NE",DEN,"Denver, CO",1
,,,,,,
968,Endeavor Air Inc.,ABE,"Allentown/Bethlehem/Easton, PA",ATL,"Atlanta, GA",1
,,,,,,
969,Air Wisconsin Airlines Corp,CLT,"Charlotte, NC",CHO,"Charlottesville, VA",1
,,,,,,
969,Chautauqua Airlines Inc.,ORD,"Chicago, IL",MLI,"Moline, IL",1
,,,,,,
969,ExpressJet Airlines Inc.,IAH,"Houston, TX",ORF,"Norfolk, VA",1
,,,,,,
969,ExpressJet Airlines Inc.,IAH,"Houston, TX",CRW,"Charleston/Dunbar, WV",1
,,,,,,
970,Allegiant Air,AZA,"Phoenix, AZ",MSO,"Missoula, MT",1
,,,,,,
970,Endeavor Air Inc.,DTW,"Detroit, MI",CMH,"Columbus, OH",1
,,,,,,
970,Republic Airline,RDU,"Raleigh/Durham, NC",DCA,"Washington, DC",1
,,,,,,
972,SkyWest Airlines Inc.,DEN,"Denver, CO",ATL,"Atlanta, GA",1
,,,,,,
972,ExpressJet Airlines Inc.,RDU,"Raleigh/Durham, NC",CLE,"Cleveland, OH",1
,,,,,,
972,Envoy Air,JFK,"New York, NY",CLE,"Cleveland, OH",1
,,,,,,
972,Shuttle America Corp.,LGA,"New York, NY",MEM,"Memphis, TN",1
,,,,,,
972,Endeavor Air Inc.,ATL,"Atlanta, GA",MHT,"Manchester, NH",1
,,,,,,
972,Endeavor Air Inc.,JFK,"New York, NY",CLE,"Cleveland, OH",1
,,,,,,
972,ExpressJet Airlines Inc.,CVG,"Cincinnati, OH",RDU,"Raleigh/Durham, NC",1
,,,,,,
973,SkyWest Airlines Inc.,MKE,"Milwaukee, WI",CLE,"Cleveland, OH",1
,,,,,,
973,US Airways Inc.,LGA,"New York, NY",ATL,"Atlanta, GA",1
,,,,,,
973,SkyWest Airlines Inc.,SFO,"San Francisco, CA",CEC,"Crescent City, CA",1
,,,,,,
974,PSA Airlines Inc.,DCA,"Washington, DC",CAK,"Akron, OH",1
,,,,,,
974,Mesa Airlines Inc.,SBA,"Santa Barbara, CA",PHX,"Phoenix, AZ",1
,,,,,,
975,Endeavor Air Inc.,CVG,"Cincinnati, OH",PIT,"Pittsburgh, PA",1
,,,,,,
975,Piedmont Airlines,BDL,"Hartford, CT",PHL,"Philadelphia, PA",1
,,,,,,
975,Cape Air,STX,"Christiansted, VI",STT,"Charlotte Amalie, VI",1
,,,,,,
976,GoJet Airlines LLC d/b/a United Express,LGA,"New York, NY",BGR,"Bangor, ME",1
,,,,,,
977,ExpressJet Airlines Inc.,IAH,"Houston, TX",DRT,"Del Rio, TX",1
,,,,,,
978,Chautauqua Airlines Inc.,MCI,"Kansas City, MO",CVG,"Cincinnati, OH",1
,,,,,,
978,Chautauqua Airlines Inc.,BHM,"Birmingham, AL",DCA,"Washington, DC",1
,,,,,,
979,ExpressJet Airlines Inc.,IAD,"Washington, DC",HSV,"Huntsville, AL",1
,,,,,,
979,SkyWest Airlines Inc.,SFO,"San Francisco, CA",COS,"Colorado Springs, CO",1
,,,,,,
979,Allegiant Air,IAG,"Niagara Falls, NY",PGD,"Punta Gorda, FL",1
,,,,,,
979,ExpressJet Airlines Inc.,MEM,"Memphis, TN",IAH,"Houston, TX",1
,,,,,,
980,Allegiant Air,PIE,"St. Petersburg, FL",TRI,"Bristol/Johnson City/Kingsport, TN",1
,,,,,,
980,PSA Airlines Inc.,IAD,"Washington, DC",CLT,"Charlotte, NC",1
,,,,,,
980,Cape Air,EYW,"Key West, FL",RSW,"Fort Myers, FL",1
,,,,,,
981,SkyWest Airlines Inc.,MSP,"Minneapolis, MN",ATW,"Appleton, WI",1
,,,,,,
982,Envoy Air,MIA,"Miami, FL",MEM,"Memphis, TN",1
,,,,,,
982,Endeavor Air Inc.,ATL,"Atlanta, GA",CHA,"Chattanooga, TN",1
,,,,,,
982,Southwest Airlines Co.,MCI,"Kansas City, MO",OAK,"Oakland, CA",1
,,,,,,
983,Frontier Airlines Inc.,DEN,"Denver, CO",PHL,"Philadelphia, PA",1
,,,,,,
983,Air Wisconsin Airlines Corp,DCA,"Washington, DC",MCI,"Kansas City, MO",1
,,,,,,
983,Endeavor Air Inc.,DFW,"Dallas/Fort Worth, TX",MEM,"Memphis, TN",1
,,,,,,
984,Republic Airline,PHL,"Philadelphia, PA",CHS,"Charleston, SC",1
,,,,,,
984,Chautauqua Airlines Inc.,CLE,"Cleveland, OH",RDU,"Raleigh/Durham, NC",1
,,,,,,
985,Envoy Air,RST,"Rochester, MN",ORD,"Chicago, IL",1
,,,,,,
985,Air Wisconsin Airlines Corp,LGA,"New York, NY",CLT,"Charlotte, NC",1
,,,,,,
985,Silver Airways,PBI,"West Palm Beach/Palm Beach, FL",TPA,"Tampa, FL",1
,,,,,,
986,Envoy Air,JFK,"New York, NY",BNA,"Nashville, TN",1
,,,,,,
986,Piedmont Airlines,PHL,"Philadelphia, PA",ROC,"Rochester, NY",1
,,,,,,
986,SkyWest Airlines Inc.,MEM,"Memphis, TN",MSP,"Minneapolis, MN",1
,,,,,,
988,SkyWest Airlines Inc.,DEN,"Denver, CO",EGE,"Eagle, CO",1
,,,,,,
988,Air Wisconsin Airlines Corp,PWM,"Portland, ME",DCA,"Washington, DC",1
,,,,,,
989,Air Wisconsin Airlines Corp,SDF,"Louisville, KY",DCA,"Washington, DC",1
,,,,,,
990,SkyWest Airlines Inc.,MCI,"Kansas City, MO",MEM,"Memphis, TN",1
,,,,,,
991,Trans States Airlines,OKC,"Oklahoma City, OK",ORD,"Chicago, IL",1
,,,,,,
991,Air Wisconsin Airlines Corp,CHO,"Charlottesville, VA",CLT,"Charlotte, NC",1
,,,,,,
992,Chautauqua Airlines Inc.,DTW,"Detroit, MI",TVC,"Traverse City, MI",1
,,,,,,
992,ExpressJet Airlines Inc.,MEM,"Memphis, TN",CLT,"Charlotte, NC",1
,,,,,,
993,SkyWest Airlines Inc.,MKE,"Milwaukee, WI",MEM,"Memphis, TN",1
,,,,,,
993,Air Wisconsin Airlines Corp,ILM,"Wilmington, NC",CLT,"Charlotte, NC",1
,,,,,,
994,Air Wisconsin Airlines Corp,PHL,"Philadelphia, PA",BWI,"Baltimore, MD",1
,,,,,,
994,ExpressJet Airlines Inc.,OKC,"Oklahoma City, OK",DTW,"Detroit, MI",1
,,,,,,
995,AirTran Airways Corporation,GRR,"Grand Rapids, MI",TPA,"Tampa, FL",1
,,,,,,
